tweet_id,safe_text,label,agreement,cleaned_safe_text
Y31G4994,Some people come to CA Adventure to see #frozen. I come for the #measles. Time to lick every handrail… <url>,0.0,1.0,some people come to ca adventure to see frozen i come for the measles time to lick every handrail url
X7942GPD,"HR719 [Passed] Recognizing the week of April 16 through 23, 2016, as ""National Infant Immunization Week"" in Penns... <url>",1.0,0.6666666666666666,hr passed recognizing the week of april through a national infant immunization week in penn url
D2V7XVBZ,"<user> KUDOS!!! LOVED your bit about vaccinations!! It's ABOUT TIME someone tells these morons, SCREW THE GLUTEN! VACCINATE YOUR KIDS!",1.0,0.6666666666666666,user kudos loved your bit about vaccination it s about time someone tell these moron screw the gluten vaccinate your kid
DY8H51GQ,AIDS N : Children with HIV Often Lack Measles Immunity <url>,0.0,0.6666666666666666,aid n child with hiv often lack measles immunity url
QMZ7Q90N,Must. Stay. Awake. 👶😬 #baby #teething #immunizations,0.0,0.6666666666666666,must stay awake baby teething immunization
W2RWHSDF,"Amid measles outbreak, few rules on teacher vaccinations: While much of the attention in the ongoing measles… <url>",1.0,0.6666666666666666,amid measles outbreak few rule on teacher vaccination while much of the attention in the ongoing measles url
PE1FY2MN,Tonights rocket launch at Cape Canaveral was cancelled. THANKS MEASLES OUTBREAK!,0.0,1.0,tonight rocket launch at cape canaveral wa cancelled thanks measles outbreak
3D2WTNAK,"Technical Advisor Level III: Immunization Technical Advisor, Washington, Global Health Fellows Program <user> #jobs <url>",0.0,1.0,technical advisor level iii immunization technical advisor washington global health fellow program user job url
027GNB7V,"Before her immunization this kiddo asked me ""how many calories are in that shot?"" Seriously? What ever happened to a carefree childhood?",1.0,1.0,before her immunization this kiddo asked me how many calorie are in that shot seriously what ever happened to a carefree childhood
8ODJX5DL,"Health Officials Warn This Year’s Flu Vaccine Won’t Prevent New H3N2 Strain Of Influenza: Here in California, the… <url>",0.0,0.6666666666666666,health official warn this year s flu vaccine won t prevent new h n strain of influenza here in california the url
YQCPP2TM,Modified measles virus destroys cancer in early clinical  - <url> can this turn measles into a new virus and cause pandemic,0.0,0.6666666666666666,modified measles virus destroys cancer in early clinical url can this turn measles into a new virus and cause pandemic
GWT4NCYX,"<user> <user> <user> Yet U "" health experts""R fanatically pushing #vaccinations as the sole credible response",-1.0,0.6666666666666666,user user user yet u health expert r fanatically pushing vaccination a the sole credible response
1VR20SK2,WA friends take note.. <url> #measles #KingsOfLeon,0.0,1.0,wa friend take note url measles kingsofleon
OAK81JIR,"<user> ""DOCTORS?!?!? OH NO! BABIES CAN'T GO TO DOCTORS! VACCINES ARE THERE!"" --idiot parents everywhere.",1.0,1.0,user doctor oh no baby can t go to doctor vaccine are there idiot parent everywhere
RJ5ZGJOP,Vaccine Dinner Club #cowbell @ Emory University School of Medicine <url>,0.0,1.0,vaccine dinner club cowbell emory university school of medicine url
634EGXG2,<user> mercury... Its in the vaccines,-1.0,0.6666666666666666,user mercury it in the vaccine
1WODJ3Y0,Just choked on the sip of soda I drank. Some woman shoved me and told me to stop spreading measles. Thanks anti-vaccers 😠,1.0,0.6666666666666666,just choked on the sip of soda i drank some woman shoved me and told me to stop spreading measles thanks anti vaccers
55Y1WQJF,Pushing a baby in the stroller is immunity to the kiosks in the middle of the mall. #fb,0.0,1.0,pushing a baby in the stroller is immunity to the kiosk in the middle of the mall fb
PDYJ19CL,Texas Republican Calls For Limiting Vaccine Exemptions: A Texas Republican is taking aim at a provision in state… <url>,1.0,0.6666666666666666,texas republican call for limiting vaccine exemption a texas republican is taking aim at a provision in state url
JF5MYLN9,<user> <user> <user> jajaja ya no mmr! ;),0.0,1.0,user user user jajaja ya no mmr
51TJSLQO,SafeMinds tries to frighten pregnant women not to be vaccinated <url> #antivax #liars #healthcare,1.0,1.0,safeminds try to frighten pregnant woman not to be vaccinated url antivax liar healthcare
3VXL17SI,On the news: measles outbreak in <user> if you were there last month 🏥,1.0,0.6666666666666666,on the news measles outbreak in user if you were there last month
NCAHU1GA,"When we forego vaccinations for our kids, we're saying we'd rather them die from a horrible disease than possibly have autism...",1.0,1.0,when we forego vaccination for our kid we re saying we d rather them die from a horrible disease than possibly have autism
OFKTAF5G,<user> <user> being in health care I feel it is the responsibility of everyone to get their #vaccinations.,1.0,1.0,user user being in health care i feel it is the responsibility of everyone to get their vaccination
NH32H68N,"So on this Rosa de Guadalupe, the parents don't want their kids to get the HIV vaccination lol",-1.0,0.3333333333333333,so on this rosa de guadalupe the parent don t want their kid to get the hiv vaccination lol
4EAF4EM7,This year I absolutely despise LJT because I'll be working at the closest bank to MMR. and the fact that the Taylor's bank w/ us. 😭,0.0,1.0,this year i absolutely despise ljt because i ll be working at the closest bank to mmr and the fact that the taylor s bank w u
ZWVVB72A,"Hope! 😀 Massive dose of measles #vaccine clears woman's #cancer

<url>",0.0,0.6666666666666666,hope massive dose of measles vaccine clear woman s cancer url
945WR4OT,"Vaccinate! MT<user> Wise 1986 letter on vaccines from Roald Dahl, who lost daughter Olivia to measles. <url>",1.0,1.0,vaccinate mt user wise letter on vaccine from roald dahl who lost daughter olivia to measles url
6X9NRJKU,Thomasville mother blames immunization shots on daughters’ autism <url>,-1.0,0.6666666666666666,thomasville mother blame immunization shot on daughter autism url
1OUPJ4YL,Dr. Heaton says #Rotavirus kills 1/2 million kids worldwide. We have vaccines.  No child should die of diarrhea. #WorldPolioDay <user>,1.0,1.0,dr heaton say rotavirus kill million kid worldwide we have vaccine no child should die of diarrhea worldpolioday user
1W42V0PG,"I know this makes me a bad person, but I kind of hope Donnie Wahlberg gets measles.",0.0,0.6666666666666666,i know this make me a bad person but i kind of hope donnie wahlberg get measles
BC5BKQLI,Remember those bigots worrying about immigrants bringing diseases into the US? A Child from Mexico got measles at Disney from an #antivaccer,1.0,0.6666666666666666,remember those bigot worrying about immigrant bringing disease into the u a child from mexico got measles at disney from an antivaccer
C8N23ZCQ,Hello desert ridge. You can see in the email that Maricopa County issued the measles alert. No one in Stuco has measles. Chill.,0.0,1.0,hello desert ridge you can see in the email that maricopa county issued the measles alert no one in stuco ha measles chill
OSC9UO4O,I'm totally going to Disneyland! I've had my measles vaccination and the lines will be shorter!,1.0,1.0,i m totally going to disneyland i ve had my measles vaccination and the line will be shorter
5VVXFCWQ,Epidemiology tidbit: the Coolio vaccine successfully eradicated the public health menace in 2002.,0.0,0.6666666666666666,epidemiology tidbit the coolio vaccine successfully eradicated the public health menace in
44YOQ7AG,"SB550 [Update] In child protective services, further providing for definitions, for immunity from liability, for ... <url>",0.0,1.0,sb update in child protective service further providing for definition for immunity from liability for url
JC8O1OYN,MMR is playing iconic horror movie scores &amp; having callers guess. Apparently I SUCK TOTAL DICK AT THIS because I haven't gotten a single one,0.0,1.0,mmr is playing iconic horror movie score amp having caller guess apparently i suck total dick at this because i haven t gotten a single one
O4UB20DL,<user> Don't get Measles!,0.0,0.6666666666666666,user don t get measles
4RLXUHFF,<user> the first child in the history if children who can't wait to get her shots!  #vaccinations #parenting <url>,0.0,0.6666666666666666,user the first child in the history if child who can t wait to get her shot vaccination parenting url
5QJFQR3G,"I feel like a fucking conspiracy theorist wrote this article on why vaccines cause autism, this is so ridiculous",1.0,1.0,i feel like a fucking conspiracy theorist wrote this article on why vaccine cause autism this is so ridiculous
XSFK6BVM,"RT <user> Can I get a ""personal belief exemption"" to keep your non vaccinated kid out of my school? #vaccineswork",1.0,1.0,rt user can i get a personal belief exemption to keep your non vaccinated kid out of my school vaccineswork
RISQJZZ4,<user> #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors? #AINF <url>,0.0,1.0,user gop stop blaming immigrant first ebola now measles which disease brought their ancestor ainf url
GC47XCHF,"Dear <user> do you realize that the British study linking childhood vaccines to autism has been found to be ""an elaborate fraud?""",1.0,1.0,dear user do you realize that the british study linking childhood vaccine to autism ha been found to be an elaborate fraud
2HXQ09IN,Children's Museum of Houston to Offer Free Vaccinations <url>,1.0,1.0,child s museum of houston to offer free vaccination url
RUETIXGR,"On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.

I will live forever!",0.0,1.0,on average people who complain live longer releasing this tension increase immunity and boost their health i will live forever
T8DRA94B,Red Alert! CDC Vaccine/Autism Coverup Exposed: <url>,-1.0,1.0,red alert cdc vaccine autism coverup exposed url
RKQL5CSS,"Be wise, immunize! “<user> Measles making a comeback in #Texas <url> Protect yourself, get immunized!”",1.0,1.0,be wise immunize user measles making a comeback in texas url protect yourself get immunized
AJPZOFJO,<user> : then why do so many people listen to that bimbo Jenny McCarthy and not vaccine their children?,1.0,1.0,user then why do so many people listen to that bimbo jenny mccarthy and not vaccine their child
MRIKTSQS,<user> A popular one is to cite the profits made on vaccinations. Or correlations to autism based on the CDC vaccination schedule.,-1.0,0.6666666666666666,user a popular one is to cite the profit made on vaccination or correlation to autism based on the cdc vaccination schedule
R9C2LTPB,Getting my passport and vaccinations prepped. #scared #excited,0.0,0.6666666666666666,getting my passport and vaccination prepped scared excited
E378ZF9C,MMR vaccination today. 💉,1.0,0.6666666666666666,mmr vaccination today
BA7XVFJ8,<user> <user> Go away. My 3 kids are all vaccinated. Try approaching people nicely and they might care about what you have to say.,1.0,1.0,user user go away my kid are all vaccinated try approaching people nicely and they might care about what you have to say
ETEF40D2,"""<user> People who complain live longer. Releasing tension increases immunity and improves overall health."" My reason",0.0,1.0,user people who complain live longer releasing tension increase immunity and improves overall health my reason
EE8SXAKY,Thanks2 <user> 4another reminder of how essential tis that kids be fully vaccinated-&amp;without suggesting there's any tru controversy.,1.0,1.0,thanks user another reminder of how essential ti that kid be fully vaccinated amp without suggesting there s any tru controversy
LN3SKR8J,"Amid measles outbreak, some physicians opting to drop patients with anti-vaccine views <url>",-1.0,0.3333333333333333,amid measles outbreak some physician opting to drop patient with anti vaccine view url
EER45I4R,Feel bad for the kids in Disney land that had to wait in line for 40 minutes to get measles -_-,0.0,1.0,feel bad for the kid in disney land that had to wait in line for minute to get measles
Z7J9NR2H,Hating is a disease so they need to get a vaccine to cure it,0.0,1.0,hating is a disease so they need to get a vaccine to cure it
XLPPVIM4,Confirmed Case of Measles in Delaware <url>,0.0,1.0,confirmed case of measles in delaware url
6LLRQRZ6,"""<user> Vaccine Critics Turn Defensive Over Measles  - NY Times <url> cheap migrant labor has many hidden costs",0.0,0.6666666666666666,user vaccine critic turn defensive over measles ny time url cheap migrant labor ha many hidden cost
7LZV611P,Measles cases turn attention to bounty of childhood vaccines <url>,0.0,1.0,measles case turn attention to bounty of childhood vaccine url
47TE5B4V,Six cases of #measles reported in NYC.  Rash and fever?   Let us know.,0.0,1.0,six case of measles reported in nyc rash and fever let u know
WZZ20K41,My top three crazy anti-vax claims. 1-Vaccines didn't cure polio. 2-Measles isn't deadly. 3-Their decision only affects them. #CDCvax,1.0,1.0,my top three crazy anti vax claim vaccine didn t cure polio measles isn t deadly their decision only affect them cdcvax
N932RYSF,Documentary Targeting Preservative In Some Vaccines Premieres In Hollywood <url>,0.0,1.0,documentary targeting preservative in some vaccine premiere in hollywood url
5BDRFHHL,"“<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” <user>",0.0,1.0,user on average people who complain live longer releasing this tension increase immunity and boost their health user
10CGT1SH,#MakeAMovieMoreLikelyToGetADisease Five Easy Measles,0.0,1.0,makeamoviemorelikelytogetadisease five easy measles
8CJWKNXQ,I was gonna get the vaccine for cooties but I don't want to get autism.,-1.0,0.3333333333333333,i wa gonna get the vaccine for cootie but i don t want to get autism
YGW45CAZ,"Magic purple pills, er, Immunity take care. Key ingredient is elderberry extract. (@ Health Hutt) <url>",0.0,0.6666666666666666,magic purple pill er immunity take care key ingredient is elderberry extract health hutt url
8N23WC39,"""<user> from a people nearly wiped out by disease, I say, ""Fuck you, you superstitious, selfish anti-vaccination assholes.""""",1.0,0.6666666666666666,user from a people nearly wiped out by disease i say fuck you you superstitious selfish anti vaccination asshole
BW6PUVSA,#CDCwhistleblower in letter to Gerberding: “problematic” findings linking MMR timing to autism <url>,-1.0,0.6666666666666666,cdcwhistleblower in letter to gerberding problematic finding linking mmr timing to autism url
HEH899RI,Current status: Thankful to not have Measles.,0.0,0.6666666666666666,current status thankful to not have measles
XX1V4WMD,Measles express (@ Montgomery St. BART Station w/ 2 others) [pic]: <url>,0.0,1.0,measles express montgomery st bart station w others pic url
IQZS88KR,Here's a pic of my ass. Vaccinate your kids <url>,1.0,0.6666666666666666,here s a pic of my as vaccinate your kid url
UQ3BB9RS,I'm NOT a #AntiVaccine #1in88Dad OR Think my child's a #VaccineAccident.BUT I DO Believe that Natural/Synthesized Toxins MAY B part of #ASD,-1.0,0.3333333333333333,i m not a antivaccine in dad or think my child s a vaccineaccident but i do believe that natural synthesized toxin may b part of asd
Z0PTY4X4,"Amid measles outbreak, vaccines for teachers aren't required: While much of the attention in the ongoing measles… <url>",0.0,0.6666666666666666,amid measles outbreak vaccine for teacher aren t required while much of the attention in the ongoing measles url
6YC5PS0R,"<user> ...white suburban, vegan mother who doesn't vaccinate her children...",1.0,0.6666666666666666,user white suburban vegan mother who doesn t vaccinate her child
AOVZA0I0,<user> they are more dangerous to overall society than 1 individual with Ebola. If they prevent their children from vaccines=child abuse,1.0,0.6666666666666666,user they are more dangerous to overall society than individual with ebola if they prevent their child from vaccine child abuse
XYV23DK8,"Juss gott news that my stanky butt gott measles , bless his heart",0.0,1.0,juss gott news that my stanky butt gott measles bless his heart
WCJSM8NJ,Let's stop the return of diseases that were almost extinct. #vaccineswork #letsprotectourkids #VaccinateYourKids,0.0,0.6666666666666666,let s stop the return of disease that were almost extinct vaccineswork letsprotectourkids vaccinateyourkids
WRI3ODCO,Stuff.co.nz: Fear grows of #measles outbreak. Medical authorities fear a measles outbreak could spread to hundreds m... <url>,1.0,0.6666666666666666,stuff co nz fear grows of measles outbreak medical authority fear a measles outbreak could spread to hundred m url
43HES55Q,Yup. And the sky is still blue. “<user> ICYMI: Vaccines cleared–again–in #autism risk debate <url>,1.0,1.0,yup and the sky is still blue user icymi vaccine cleared again in autism risk debate url
91YEZ9E2,"SANDLER MOVIE SCRIPT LEAKED!

Dadam Shandler: I pooped in my moccasins!
Brob Schnieber: Vaccines are poison!
Kavid Spabe: Can I borrow $20?",0.0,0.6666666666666666,sandler movie script leaked dadam shandler i pooped in my moccasin brob schnieber vaccine are poison kavid spabe can i borrow
5XRJAW8W,California “has established itself as a national leader on public health.” #Vaccines <url>,1.0,1.0,california ha established itself a a national leader on public health vaccine url
0ILU1TWD,<user> <user> hangover is like a disease. U have to build immunity. Lol,0.0,1.0,user user hangover is like a disease u have to build immunity lol
EUFT4DK2,"This trend of not vaccinating kids needs to stop! Like seriously, how stupid are you to say no to them! <url>",1.0,1.0,this trend of not vaccinating kid need to stop like seriously how stupid are you to say no to them url
F25L95CY,<user> i think it mean doctor tricked girl into having sex by making her believe that the vaccine of her fatal disease was his penis,0.0,1.0,user i think it mean doctor tricked girl into having sex by making her believe that the vaccine of her fatal disease wa his penis
V10D5W0K,<user> Symptoms &amp; a review of of her immunization records. Realized Illinois wasn't doing TdaP booster in 2009.,1.0,0.6666666666666666,user symptom amp a review of of her immunization record realized illinois wasn t doing tdap booster in
8X7MGFUJ,<user> <user> NOTHING frustrates me more than when people refuse their children's crucial vaccines!,1.0,1.0,user user nothing frustrates me more than when people refuse their child s crucial vaccine
462MB89E,Good column by Frank Bruni on the consequences of lies about vaccine links to autism.  <url>,1.0,1.0,good column by frank bruni on the consequence of lie about vaccine link to autism url
GZMU2C4S,VACCINATE YOUR FUCKING KIDS,1.0,1.0,vaccinate your fucking kid
Z345DGAA,<user> <user> This vaccine is called Gardicla vaccine &amp; is given 2 girls ages8-26 in USA. Gates was not trying 2 harm.Vaccine has,1.0,0.6666666666666666,user user this vaccine is called gardicla vaccine amp is given girl age in usa gate wa not trying harm vaccine ha
EH26DF2V,Baby got two vaccines today 🐶💉,1.0,1.0,baby got two vaccine today
C6GAUHNU,<user> <user> what all the Pakistani deaths weren't enough? FBI gets immunity in Pakistan as well?,0.0,1.0,user user what all the pakistani death weren t enough fbi get immunity in pakistan a well
EZK9BTUZ,"Vaccines contain formaldehyde, ethylene glycol (antifreeze), phenol (disinfectant / pesticide), and aluminum. #facts",0.0,0.6666666666666666,vaccine contain formaldehyde ethylene glycol antifreeze phenol disinfectant pesticide and aluminum fact
HVCCK7RH,"New Choices For Seasonal Flu Vaccines: WebMD Health NewsBy Brenda Goodman, MAReviewed by Michael W. Smith,... <url>",0.0,0.6666666666666666,new choice for seasonal flu vaccine webmd health newsby brenda goodman mareviewed by michael w smith url
9VJUN8JE,I hope my immunizations are up to date (@ Miami Children's Museum) [pic]: <url>,1.0,1.0,i hope my immunization are up to date miami child s museum pic url
7NMGEAVQ,"<user> I bet they told you the same thing about measles, in 1980 they told me infectious diseases were over #IDChat",0.0,1.0,user i bet they told you the same thing about measles in they told me infectious disease were over idchat
8X6PE5KP,#MajorHeadsUp!!! Person contagious with measles visited several Portland locations <url>,0.0,1.0,majorheadsup person contagious with measles visited several portland location url
MPS3IIGD,"“<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” Thank god!",0.0,0.6666666666666666,user on average people who complain live longer releasing this tension increase immunity and boost their health thank god
5XTRWZ1G,Mark Kendall: Demo: A needle-free vaccine patch that's safer and way cheaper <url>,1.0,0.6666666666666666,mark kendall demo a needle free vaccine patch that s safer and way cheaper url
9ZR6N5WM,<user> was your friend in bronze duoing with a diamond player? I'm pretty sure a bronze's MMR isn't diamond leveled,0.0,1.0,user wa your friend in bronze duoing with a diamond player i m pretty sure a bronze s mmr isn t diamond leveled
O7V6F089,“<user> What you need to know about #measles <url> good recap.  Thanks #NYTtimes,1.0,0.6666666666666666,user what you need to know about measles url good recap thanks nyttimes
KE6GC142,#BanCalifornia Some of those moms love measles effect. <user>,0.0,0.6666666666666666,bancalifornia some of those mom love measles effect user
T61C6CIJ,"“<user> US measles cases hit 20-year high, with 307 reported since Jan. 1: <url> Thank your celebrity furthers for this!",1.0,0.6666666666666666,user u measles case hit year high with reported since jan url thank your celebrity furthers for this
UOB14ELT,I cannot fathom Y U wldnt vaccinate UR kids. Shits been debunked ppl. Even if u BOUGHT IN2 it. JOIN US IN 2015 GLOBAL TRAV PUTS them @ RISK!,1.0,0.6666666666666666,i cannot fathom y u wldnt vaccinate ur kid shit been debunked ppl even if u bought in it join u in global trav put them risk
2FJESL6L,TJ Miller at the Vic! Hope he doesn't have measles.... #tjmiller… <url>,0.0,1.0,tj miller at the vic hope he doesn t have measles tjmiller url
R314I45S,Anti-Cootie vaccinations are mandatory. #KidLegislation <user>,0.0,0.6666666666666666,anti cootie vaccination are mandatory kidlegislation user
T207OL3W,How many people have to get measles for it to be an #outbreak ?,0.0,1.0,how many people have to get measles for it to be an outbreak
PL06EMX8,"If you want to feel incredibly angry, read thus NYTimes report on antivaxxers in the wake of the measles outbreak <url>",1.0,0.6666666666666666,if you want to feel incredibly angry read thus nytimes report on antivaxxers in the wake of the measles outbreak url
EMWWJ7AO,"I survived my MMR shot, yay! (@ USF Student Health Services) <url>",0.0,0.6666666666666666,i survived my mmr shot yay usf student health service url
QMO0G7VL,"“<user> With measles cases surging, why are vaccination rates dropping? <url> via <user> bc people r very stupid.",1.0,0.6666666666666666,user with measles case surging why are vaccination rate dropping url via user bc people r very stupid
O1BCIN9X,Vince Young says stay in the game to the end--graduate! Get your kids vaccinated! #kicktheflu #e3alliance <url>,1.0,0.6666666666666666,vince young say stay in the game to the end graduate get your kid vaccinated kicktheflu e alliance url
UCH8V9ZW,"Vaccinate kids. This anti-vaccination mov't is a risk to all! ""<user> California declares whooping cough epidemic.  <url>",1.0,1.0,vaccinate kid this anti vaccination mov t is a risk to all user california declares whooping cough epidemic url
DSL487R3,Children should not be getting the measles when there is an effective vaccine to prevent the contraction &amp; spreading of the disease. Idiots,1.0,1.0,child should not be getting the measles when there is an effective vaccine to prevent the contraction amp spreading of the disease idiot
CYI5NOOL,Trying to win back the kids' trust after I surprised them with vaccinations this afternoon. @ Molly… <url>,1.0,1.0,trying to win back the kid trust after i surprised them with vaccination this afternoon molly url
HGK3V729,Study reveals toxic level of aluminum #vaccines #autism <url>,-1.0,0.6666666666666666,study reveals toxic level of aluminum vaccine autism url
YNBNQKV4,"Parma High, a place you get free blow jobs behinds stairs &amp; catch the measles! 💯",0.0,0.6666666666666666,parma high a place you get free blow job behind stair amp catch the measles
PG3MFOH7,Free or Low-Cost Whooping Cough Vaccines Offered By Health Department: Add one more thing to your to-do list for... <url>,1.0,0.6666666666666666,free or low cost whooping cough vaccine offered by health department add one more thing to your to do list for url
RFMVGK0I,"“<user> Disney park measles outbreak spreads to 95 cases <url> VACCINATE YOUR KIDS, MORONS.",1.0,0.6666666666666666,user disney park measles outbreak spread to case url vaccinate your kid moron
QWB7VHUD,"Perhaps we could put addendum on vaccine exemption forms, holding unvaxed liable for costs of outbreak? #vaccineswork <user>",1.0,1.0,perhaps we could put addendum on vaccine exemption form holding unvaxed liable for cost of outbreak vaccineswork user
TGWAJOF8,"RT ""<user> Video: Dr. Unloads On ‘Safe’ Vaccines - <url>",-1.0,0.6666666666666666,rt user video dr unloads on safe vaccine url
NB2DTXC5,"Pizza Slice- ""I was just insulted.""

Me- ""Whatttt?! What happened?""

Pizza Slice- ""Someone called me a Pyramid with Measles.""",0.0,1.0,pizza slice i wa just insulted me whatttt what happened pizza slice someone called me a pyramid with measles
VEPE8NZ7,"I don't have children. But if I did, I'd be really ticked off at parents who don't have their kids vaccinated.",1.0,1.0,i don t have child but if i did i d be really ticked off at parent who don t have their kid vaccinated
GOIFCJ8V,"And NO, this Tunnel of Love does not come with Measles, unlike the Tunnel of Love at Disneyland.",0.0,1.0,and no this tunnel of love doe not come with measles unlike the tunnel of love at disneyland
A2FCUM03,"Child dies from flu in Maine; CDC urges vaccines: AUGUSTA, Maine (AP) — An early-arriving flu season has claimed the... <url>",1.0,0.6666666666666666,child dy from flu in maine cdc urge vaccine augusta maine ap an early arriving flu season ha claimed the url
S8UYAV4W,"<user> Close to it isn't it Sandy? Sad, very sad. I don't believe in forced vaccinations period! My kids couldn't do Pertussis.",-1.0,1.0,user close to it isn t it sandy sad very sad i don t believe in forced vaccination period my kid couldn t do pertussis
7S3TJN49,"Still need to get my chicken pox shot so My mom softly sings.. ""Samm needs a vaccine"" looked her dead in the eyes and told her to fuck off.",-1.0,0.3333333333333333,still need to get my chicken pox shot so my mom softly sings samm need a vaccine looked her dead in the eye and told her to fuck off
FNU1Y1L6,Kids should not be forced to get vaccinations by schools!! <user> <user> they're not guinea pigs!!!,-1.0,1.0,kid should not be forced to get vaccination by school user user they re not guinea pig
K33FHTTN,A 26 year old U.S. woman kidnapped by ISIS was confirmed dead yesterday and we are debating in government about an outbreak of measles...,0.0,0.6666666666666666,a year old u s woman kidnapped by isi wa confirmed dead yesterday and we are debating in government about an outbreak of measles
TKN0FIFQ,Syria Infant Tragedy: Vaccine Mix-Up With Atracurium Not Uncommon <url> via <user> ugh,-1.0,0.6666666666666666,syria infant tragedy vaccine mix up with atracurium not uncommon url via user ugh
9V84622R,Day Care businesses to host children's vaccination clinics <url> Most read by neighbors in #Mustang #Sparks,0.0,1.0,day care business to host child s vaccination clinic url most read by neighbor in mustang spark
KE8QM4BF,HB1425 [Enroll] Immunization Records For Temporary Child Care <url>,0.0,0.6666666666666666,hb enroll immunization record for temporary child care url
89CYXINM,<user> <user> <user> <user> I do not support that notion. Ask the kids and adults succumbing to measles their thoughts.,1.0,0.6666666666666666,user user user user i do not support that notion ask the kid and adult succumbing to measles their thought
D5PORZIQ,"<user> I'm a survivor of Chicken Pox; Measles &amp; Mumps, as are my 4 sisters.",0.0,1.0,user i m a survivor of chicken pox measles amp mumps a are my sister
WUSGR4U5,2nite the only thing #Shaking #Pouyas #MMR 💥💥💥💥💥💥 #MovieTime still wanna celebrate ya Bday for free...… <url>,0.0,1.0,nite the only thing shaking pouyas mmr movietime still wanna celebrate ya bday for free url
H9CH4U03,This dumb bitch basically tried to say hand washing will defend against the diseases vaccinations prevent. I hate ppl.,1.0,1.0,this dumb bitch basically tried to say hand washing will defend against the disease vaccination prevent i hate ppl
K5YKGMKP,Enjoying my New York Times #motown #nyc #mmr <url>,0.0,1.0,enjoying my new york time motown nyc mmr url
2CYKLQW3,"<user>   Typhoid Mary didn't know better, debunked by real science Jenny McCarthy should be known as Measles McCarthy Vaccinate Now",1.0,1.0,user typhoid mary didn t know better debunked by real science jenny mccarthy should be known a measles mccarthy vaccinate now
BC6G24O1,"Carson: Illegal immigration partly to blame for measles outbreak <url> he's right, but I hate giving gov more power",0.0,1.0,carson illegal immigration partly to blame for measles outbreak url he s right but i hate giving gov more power
HM2TSOJQ,"!!!!! RT <user> Hand-washing could save more lives worldwide than any vaccine, according to a study by the World Health Organization.",-1.0,0.6666666666666666,rt user hand washing could save more life worldwide than any vaccine according to a study by the world health organization
J6Q5PZVV,"<user> my question is: if you don't get your kids vaccines... How will they fair in getting into schools, colleges, etc (policies) ?",1.0,1.0,user my question is if you don t get your kid vaccine how will they fair in getting into school college etc policy
7TZ69Z4B,"<user> thanks for the favorite.I got hate from pro,let's not vaccinate our children,people. My daughters college got measles this year.",0.0,1.0,user thanks for the favorite i got hate from pro let s not vaccinate our child people my daughter college got measles this year
XOHKLXRN,<user>  Saw the segment this measles thing is a disaster waiting to happen !,0.0,1.0,user saw the segment this measles thing is a disaster waiting to happen
D8XCZPLH,12 dog diseases you can prevent with vaccination and deworming.... <url>,1.0,0.6666666666666666,dog disease you can prevent with vaccination and deworming url
RVEI4HSW,“<user> Is has measles” 🎊,0.0,1.0,user is ha measles
T6WBN84U,Immunizations for the kids....all...3...kids...yay...fun. anymore fun n it would be illegal (@ gytnow) <url>,1.0,1.0,immunization for the kid all kid yay fun anymore fun n it would be illegal gytnow url
FM6CH1JX,"“<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” Smd mom",0.0,1.0,user on average people who complain live longer releasing this tension increase immunity and boost their health smd mom
F4KR7DNM,<user> They prob don't #vaccinate  ppl in #Cuba as much as in #America leading to lower #Cuban #autism rate. <url>,-1.0,1.0,user they prob don t vaccinate ppl in cuba a much a in america leading to lower cuban autism rate url
LSTUTWI6,"<user> I believe that immunization is extremely important to protect children. If you get free $ from the taxpayers, do what you are told.",1.0,1.0,user i believe that immunization is extremely important to protect child if you get free from the taxpayer do what you are told
ILVZCP3O,<user> I am frightened bcuz govt tells us nothing to fear. yet constantly tell us to get flu vaccination,0.0,0.6666666666666666,user i am frightened bcuz govt tell u nothing to fear yet constantly tell u to get flu vaccination
VCAQ7YC4,<user> did you just compare vaccinating your dog and kids...,0.0,1.0,user did you just compare vaccinating your dog and kid
11ESBWD1,<user> #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors? #AINF <url>,1.0,0.6666666666666666,user gop stop blaming immigrant first ebola now measles which disease brought their ancestor ainf url
07RW6IUA,<user> <user>  I'm pissed. measles outbreak -lets blame the American parents 4 not vaccinating.Root cause. Mexican illegal children?,-1.0,0.3333333333333333,user user i m pissed measles outbreak let blame the american parent not vaccinating root cause mexican illegal child
73OT6RM1,<user> measles for everyone!! 😷😷😷😷😷,0.0,1.0,user measles for everyone
T5R72P6Q,Waiting to get my vaccine shot. I am scared 😧,1.0,0.6666666666666666,waiting to get my vaccine shot i am scared
BJXXCGMZ,Little info for the twitter world on how vaccines cause autism. <user> &amp; <user>  should take note. <url>,1.0,0.6666666666666666,little info for the twitter world on how vaccine cause autism user amp user should take note url
72AWAQLA,"I just got a couple vaccinations for my Israel trip and I gotta be honest, they are not bad at all I used to freak out #childish",0.0,0.6666666666666666,i just got a couple vaccination for my israel trip and i gotta be honest they are not bad at all i used to freak out childish
